cartodb_id,the_geom,field_1,uid,feature_name,address,city,state,side,category,group_class,secondary_class_for_internal_use,year_dedicated,school_percent_black,source,notes,latitude,longitude
1273,0101000020E6100000E48409A3595C53C094B7239C169A4240,o,,Confederate Avenue,,Petersburg,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,37.203815,-77.442971
1274,0101000020E61000006BA9729046AB53C0DC48D92269524340,o,,Confederate Street,,New Market,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,38.6438335,-78.6761819
1275,0101000020E610000041E9B06774AB53C09696917A4F524340,o,,Stonewall Street,,New Market,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,38.6430505,-78.6789798
1278,0101000020E61000008835F0FE53F353C0F0124141CE554240,o,,Jefferson Davis Drive,,Martinsville,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,36.6703569,-79.8020017
1279,0101000020E6100000D9D7CB00E1F353C0263218C858574240,o,,Jeb Stuart Road,,Martinsville,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,36.6823969,-79.8106081
1280,0101000020E61000004B40A77BF86F53C04CFE277FF7864340,o,,Jeb Stuart Road,,Purcellville,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,39.054428,-77.7495412
1281,0101000020E61000001CACA4BAA5C153C04F722C94F1184340,o,,J.E.B. Stuart Drive,,Staunton,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,38.1948724,-79.0257403
1282,0101000020E61000001CACA4BAA5C153C04F722C94F1184340,o,,Stonewall Jackson Boulevard,,Staunton,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,38.1948724,-79.0257403
1283,0101000020E61000001CACA4BAA5C153C04F722C94F1184340,o,,Beauregard Drive,,Staunton,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,38.1948724,-79.0257403
1284,0101000020E610000028CF6163037554C0153944DC9C524240,o,,Jeb Stuart Highway,,Damascus,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,36.645412,-81.8283318
1285,0101000020E6100000A01B9AB2D37C53C0A39EF474647F4240,o,,Jeb Stuart Road,,Blackstone,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,36.9952532,-77.950421
1286,0101000020E61000003064D0645A5D53C06426ACE86ACA4240,o,,Confederate Avenue,,Richmond,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,37.5813876,-77.4586422
1287,0101000020E610000051FE49D727CA53C0B47570B037B74240,o,,Early Street,,Lynchburg,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,37.431387,-79.1586817
1288,0101000020E6100000D7378B72445753C01E43B6E2D10D4340,o,,Jeff Davis Drive,,Woodford,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,38.1079677,-77.3635527
1291,0101000020E6100000EB9F4C4810BB53C06A6E3B2300094340,o,,Pickett Road,,Waynesboro,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,38.0703167,-78.9228688
1292,0101000020E6100000A9184229B5DF53C0664D2CF015CE4240,o,,Robert E. Lee Drive,,Natural Bridge Station,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,37.6100445,-79.4954322
1293,0101000020E6100000FD55911B8FDF53C04B9242B4B1CD4240,o,,Jeb Stuart Drive,,Natural Bridge Station,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,37.6069856,-79.4931096
1294,0101000020E6100000572FD0FFBC7753C054FF209221234340,o,,Jeb Stuart Drive,,Rhoadesville,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,38.274462,-77.8709106
1295,0101000020E6100000158A1986B48B53C000248914B9954340,o,,Jubal Early Drive,,Winchester,VA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,39.1697107,-78.1828933
1296,0101000020E6100000C273A55478F753C0F201261532924240,o,,Jubal Early Highway,,Boones Mill,VA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,37.1421534,-79.8667194
1297,0101000020E61000005CC0159A356353C02FF7C951805C4340,o,,Robert E. Lee Drive,,Bristow,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,38.722666,-77.5501466
1298,0101000020E61000005877876F3C5453C083B7072120A14240,o,,Robert E. Lee Drive,,Hopewell,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,37.258793,-77.3161887
1299,0101000020E6100000B6DCF4C2F81653C070E4260FB0B04240,o,,Robert E. Lee Drive,,Foster,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,37.3803729,-76.3589332
1300,0101000020E6100000BFB7E9CF7E7453C059B5B5CF74CC4240,o,,Robert E. Lee Road,,Powhatan,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,37.5973148,-77.82024
1301,0101000020E6100000F88FE0A1838253C008AC7713D73F4340,o,,General Lee Avenue,,Culpeper,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,38.4987511,-78.0392842
1304,0101000020E6100000156B5D0F4B8253C04F71C1BE42404340,o,,General Jeb Stuart Lane,,Culpeper,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,38.5020369,-78.0358313
1305,0101000020E6100000156B5D0F4B8253C04F71C1BE42404340,o,,General AP Hill ,,Culpeper,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,38.5020369,-78.0358313
1306,0101000020E6100000156B5D0F4B8253C04F71C1BE42404340,o,,General Winder Road,,Culpeper,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,38.5020369,-78.0358313
1307,0101000020E610000053BDEB223B5D53C0C681FC112B684340,o,,General Lee Drive,,Centreville,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,38.8138144,-77.4567344
1308,0101000020E6100000E6FBA9F1520353C0056EDDCD536E4240,o,,General Lee Drive,,Virginia Beach,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,36.8619325,-76.0519375
1309,0101000020E6100000E6FBA9F1520353C0056EDDCD536E4240,o,,General Longstreet Drive,,Virginia Beach,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,36.8619325,-76.0519375
1310,0101000020E6100000E6FBA9F1520353C0056EDDCD536E4240,o,,General Jackson Drive,,Virginia Beach,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,36.8619325,-76.0519375
1311,0101000020E6100000E6FBA9F1520353C0056EDDCD536E4240,o,,General Beauregard Drive,,Virginia Beach,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,36.8619325,-76.0519375
1312,0101000020E6100000E6FBA9F1520353C0056EDDCD536E4240,o,,Hood Drive,,Virginia Beach,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,36.8619325,-76.0519375
1313,0101000020E6100000E6FBA9F1520353C0056EDDCD536E4240,o,,General Hill Drive,,Virginia Beach,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,36.8619325,-76.0519375
1314,0101000020E61000000D82D8E34F4754C0B9C667B27F8D4240,o,,Jeb Stuart Street,,Bland,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,37.1054595,-81.1142511
1315,0101000020E61000001ABF95919F5E53C07F29A84D41604340,,1,Lee Avenue,,Manassas,VA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,38.7519929,-77.4784893
1316,0101000020E6100000D113854C686D53C052D32EA6997C4340,,2,John Mosby Highway,,Middleburg,VA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,https://en.wikipedia.org/wiki/U.S._Route_50_in_Virginia,,38.973439,-77.7094909
1317,0101000020E61000008E97C9CB755C53C0FA6761AAF4114340,,13,Stonewall Jackson Road,,Woodford,VA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,38.1402791,-77.4446897
1318,0101000020E6100000AF6D9BF31D2654C02AD31EE516A94240,,3,General Mahone Boulevard / Highway,US Highway 460,Petersburg/Suffolk,VA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,37.3210112,-80.5955781
1319,0101000020E6100000F46A80D2D0F753C0327D65941D934240,,10,Jubal Early Highway,Route 116,,VA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,37.1493402,-79.8721205
1320,0101000020E6100000332BDB873C6153C0E92400A4DB764340,,11,Lee Jackson Memorial Highway,VA-50,,VA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,38.9285779,-77.5193195
1321,0101000020E610000077DCF0BBE98F53C0DDA117A4CF704340,,12,Stonewall Jackson Highway,U.S. Route 340,,VA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,,,38.8813367,-78.248641
1322,0101000020E61000007220DA7D7D4353C0A4158497856D4340,,13,Jefferson Davis Highway,,,VA,South,Road / Street / Highway,Highway / Roadway,,,,,,38.8556394,-77.0545344
1323,0101000020E610000005CE082582E053C05DB7521910D64240,,14,Lee Highway,,,VA,South,Road / Street / Highway,Highway / Roadway,,1922,,https://en.wikipedia.org/wiki/Lee_Highway,,37.6723663,-79.5079434
1324,0101000020E610000060AB048BC35353C09CF9D51C20C34240,,4,Carter Avenue,,Sandston,VA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,"https://www.google.com/maps/place/S+Confederate+Ave,+Sandston,+VA+23150/@37.522016,-77.3162323,17z/data=!3m1!4b1!4m2!3m1!1s0x89b11bb93c723bdf:0xf5de5de1622d557c","All roads in Sandston are named after civil war heroes. East-west streets are named for Union heroes, and North-south streets are named for Confederate heroes: http://scholarship.richmond.edu/cgi/viewcontent.cgi?article=1278&context=honors-theses",37.5244175,-77.30881
1325,0101000020E61000008693EAF1315453C0F31FD26F5FC34240,,5,Confederate Avenue,,Sandston,VA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,"https://www.google.com/maps/place/S+Confederate+Ave,+Sandston,+VA+23150/@37.522016,-77.3162323,17z/data=!3m1!4b1!4m2!3m1!1s0x89b11bb93c723bdf:0xf5de5de1622d557c","All roads in Sandston are named after civil war heroes. East-west streets are named for Union heroes, and North-south streets are named for Confederate heroes: http://scholarship.richmond.edu/cgi/viewcontent.cgi?article=1278&context=honors-theses",37.52635,-77.3155484
1462,0101000020E6100000FC6EBA65871154C0952C27A1F4514240,o,,City of Stuart,,Stuart,VA,South,Municipality,Municipality,,,,"https://en.wikipedia.org/wiki/Stuart,_Virginia",,36.640278,-80.273889
1326,0101000020E610000065587B8E7E5453C02FC5B01E52C34240,,6,Early Avenue,,Sandston,VA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,"https://www.google.com/maps/place/S+Confederate+Ave,+Sandston,+VA+23150/@37.522016,-77.3162323,17z/data=!3m1!4b1!4m2!3m1!1s0x89b11bb93c723bdf:0xf5de5de1622d557c","All roads in Sandston are named after civil war heroes. East-west streets are named for Union heroes, and North-south streets are named for Confederate heroes: http://scholarship.richmond.edu/cgi/viewcontent.cgi?article=1278&context=honors-theses",37.5259436,-77.3202244
1348,0101000020E6100000C99F5EDFBD4853C0999EB0C4036A4340,,30,Imboden Street,,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,,,,http://www.bizjournals.com/washington/breaking_ground/2015/09/how-many-confederacy-tied-alexandria-streets-can.html,,38.82824,-77.1365889
1477,0101000020E610000071F4424B686053C02063EE5A42624340,,15,Stonewall Jackson High School,8820 Rixlew Ln,Manassas,VA,South,School,School,,1973,18%,,"Common Core of Data, NCES,,,,,,,,,,,,,,,,",38.76765,-77.5063656
1327,0101000020E61000004E661767E75353C09CF9D51C20C34240,,7,Garland Avenue,,Sandston,VA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,"https://www.google.com/maps/place/S+Confederate+Ave,+Sandston,+VA+23150/@37.522016,-77.3162323,17z/data=!3m1!4b1!4m2!3m1!1s0x89b11bb93c723bdf:0xf5de5de1622d557c","All roads in Sandston are named after civil war heroes. East-west streets are named for Union heroes, and North-south streets are named for Confederate heroes: http://scholarship.richmond.edu/cgi/viewcontent.cgi?article=1278&context=honors-theses",37.5244175,-77.3109987
1328,0101000020E6100000C6A1235E435453C0535A7F4B00C34240,,8,J. B. Finley Rd,,Sandston,VA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,"https://www.google.com/maps/place/S+Confederate+Ave,+Sandston,+VA+23150/@37.522016,-77.3162323,17z/data=!3m1!4b1!4m2!3m1!1s0x89b11bb93c723bdf:0xf5de5de1622d557c","All roads in Sandston are named after civil war heroes. East-west streets are named for Union heroes, and North-south streets are named for Confederate heroes: http://scholarship.richmond.edu/cgi/viewcontent.cgi?article=1278&context=honors-theses",37.5234465,-77.3166118
1329,0101000020E6100000FA8F9614695453C057D9887148C34240,,9,Jackson Ave,,Sandston,VA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,"https://www.google.com/maps/place/S+Confederate+Ave,+Sandston,+VA+23150/@37.522016,-77.3162323,17z/data=!3m1!4b1!4m2!3m1!1s0x89b11bb93c723bdf:0xf5de5de1622d557c","All roads in Sandston are named after civil war heroes. East-west streets are named for Union heroes, and North-south streets are named for Confederate heroes: http://scholarship.richmond.edu/cgi/viewcontent.cgi?article=1278&context=honors-theses",37.5256483,-77.3189136
1330,0101000020E6100000EBE813D44B5453C0EF4394E5DAC24240,,10,Kemper Ct.,,Sandston,VA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,"https://www.google.com/maps/place/S+Confederate+Ave,+Sandston,+VA+23150/@37.522016,-77.3162323,17z/data=!3m1!4b1!4m2!3m1!1s0x89b11bb93c723bdf:0xf5de5de1622d557c","All roads in Sandston are named after civil war heroes. East-west streets are named for Union heroes, and North-south streets are named for Confederate heroes: http://scholarship.richmond.edu/cgi/viewcontent.cgi?article=1278&context=honors-theses",37.5223052,-77.3171282
1331,0101000020E6100000A4E48BAC6B5453C0275AA8EB3FC34240,,11,Pickett Ave,,Sandston,VA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,"https://www.google.com/maps/place/S+Confederate+Ave,+Sandston,+VA+23150/@37.522016,-77.3162323,17z/data=!3m1!4b1!4m2!3m1!1s0x89b11bb93c723bdf:0xf5de5de1622d557c","All roads in Sandston are named after civil war heroes. East-west streets are named for Union heroes, and North-south streets are named for Confederate heroes: http://scholarship.richmond.edu/cgi/viewcontent.cgi?article=1278&context=honors-theses",37.5253882,-77.3190719
1332,0101000020E61000005A023ADD435453C01D041DAD6AC24240,,12,Wilson Way,,Sandston,VA,South,Road / Street / Highway,Highway / Roadway,,Unknown,,"https://www.google.com/maps/place/S+Confederate+Ave,+Sandston,+VA+23150/@37.522016,-77.3162323,17z/data=!3m1!4b1!4m2!3m1!1s0x89b11bb93c723bdf:0xf5de5de1622d557c","All roads in Sandston are named after civil war heroes. East-west streets are named for Union heroes, and North-south streets are named for Confederate heroes: http://scholarship.richmond.edu/cgi/viewcontent.cgi?article=1278&context=honors-theses",37.5188805,-77.3166421
1333,0101000020E6100000C99F5EDFBD4853C0999EB0C4036A4340,,15,Beauregard Street,,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,,,,http://www.bizjournals.com/washington/breaking_ground/2015/09/how-many-confederacy-tied-alexandria-streets-can.html,,38.82824,-77.1365889
1334,0101000020E6100000C99F5EDFBD4853C0999EB0C4036A4340,,16,Bragg Street,,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,,,,http://www.bizjournals.com/washington/breaking_ground/2015/09/how-many-confederacy-tied-alexandria-streets-can.html,,38.82824,-77.1365889
1335,0101000020E6100000C99F5EDFBD4853C0999EB0C4036A4340,,17,Braxton Place,,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,,,,http://www.bizjournals.com/washington/breaking_ground/2015/09/how-many-confederacy-tied-alexandria-streets-can.html,,38.82824,-77.1365889
1336,0101000020E6100000C99F5EDFBD4853C0999EB0C4036A4340,,18,Breckinridge Place,,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,,,,http://www.bizjournals.com/washington/breaking_ground/2015/09/how-many-confederacy-tied-alexandria-streets-can.html,,38.82824,-77.1365889
1337,0101000020E6100000C99F5EDFBD4853C0999EB0C4036A4340,,19,Calhoun Avenue,,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,,,,http://www.bizjournals.com/washington/breaking_ground/2015/09/how-many-confederacy-tied-alexandria-streets-can.html,,38.82824,-77.1365889
1338,0101000020E6100000C99F5EDFBD4853C0999EB0C4036A4340,,20,Chambliss Street,,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,,,,http://www.bizjournals.com/washington/breaking_ground/2015/09/how-many-confederacy-tied-alexandria-streets-can.html,,38.82824,-77.1365889
1339,0101000020E6100000C99F5EDFBD4853C0999EB0C4036A4340,,21,Dearing Street,,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,,,,http://www.bizjournals.com/washington/breaking_ground/2015/09/how-many-confederacy-tied-alexandria-streets-can.html,,38.82824,-77.1365889
1340,0101000020E6100000C99F5EDFBD4853C0999EB0C4036A4340,,22,Donelson Street,,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,,,,http://www.bizjournals.com/washington/breaking_ground/2015/09/how-many-confederacy-tied-alexandria-streets-can.html,,38.82824,-77.1365889
1342,0101000020E6100000C99F5EDFBD4853C0999EB0C4036A4340,,24,Floyd Street,,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,,,,http://www.bizjournals.com/washington/breaking_ground/2015/09/how-many-confederacy-tied-alexandria-streets-can.html,,38.82824,-77.1365889
1343,0101000020E6100000C99F5EDFBD4853C0999EB0C4036A4340,,25,French Street,,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,,,,http://www.bizjournals.com/washington/breaking_ground/2015/09/how-many-confederacy-tied-alexandria-streets-can.html,,38.82824,-77.1365889
1344,0101000020E6100000C99F5EDFBD4853C0999EB0C4036A4340,,26,Frost Street,,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,,,,http://www.bizjournals.com/washington/breaking_ground/2015/09/how-many-confederacy-tied-alexandria-streets-can.html,,38.82824,-77.1365889
1345,0101000020E6100000C99F5EDFBD4853C0999EB0C4036A4340,,27,Gordon Street,,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,,,,http://www.bizjournals.com/washington/breaking_ground/2015/09/how-many-confederacy-tied-alexandria-streets-can.html,,38.82824,-77.1365889
1346,0101000020E6100000C99F5EDFBD4853C0999EB0C4036A4340,,28,Hardee Place,,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,,,,http://www.bizjournals.com/washington/breaking_ground/2015/09/how-many-confederacy-tied-alexandria-streets-can.html,,38.82824,-77.1365889
1347,0101000020E6100000C99F5EDFBD4853C0999EB0C4036A4340,,29,Hume Avenue,,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,,,,http://www.bizjournals.com/washington/breaking_ground/2015/09/how-many-confederacy-tied-alexandria-streets-can.html,,38.82824,-77.1365889
1349,0101000020E6100000C99F5EDFBD4853C0999EB0C4036A4340,,31,Iverson Street,,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,,,,http://www.bizjournals.com/washington/breaking_ground/2015/09/how-many-confederacy-tied-alexandria-streets-can.html,,38.82824,-77.1365889
1350,0101000020E6100000C99F5EDFBD4853C0999EB0C4036A4340,,32,Jackson Place,,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,,,,http://www.bizjournals.com/washington/breaking_ground/2015/09/how-many-confederacy-tied-alexandria-streets-can.html,,38.82824,-77.1365889
1351,0101000020E6100000C99F5EDFBD4853C0999EB0C4036A4340,,33,Janney’s Lane,,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,,,,http://www.bizjournals.com/washington/breaking_ground/2015/09/how-many-confederacy-tied-alexandria-streets-can.html,,38.82824,-77.1365889
1352,0101000020E6100000C99F5EDFBD4853C0999EB0C4036A4340,,34,Jordan Street,,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,,,,http://www.bizjournals.com/washington/breaking_ground/2015/09/how-many-confederacy-tied-alexandria-streets-can.html,,38.82824,-77.1365889
1353,0101000020E6100000C99F5EDFBD4853C0999EB0C4036A4340,,35,Jubal Avenue,,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,,,,http://www.bizjournals.com/washington/breaking_ground/2015/09/how-many-confederacy-tied-alexandria-streets-can.html,,38.82824,-77.1365889
1355,0101000020E6100000C99F5EDFBD4853C0999EB0C4036A4340,,37,Longstreet Lane,,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,,,,http://www.bizjournals.com/washington/breaking_ground/2015/09/how-many-confederacy-tied-alexandria-streets-can.html,,38.82824,-77.1365889
1356,0101000020E6100000C99F5EDFBD4853C0999EB0C4036A4340,,38,Maury Lane,,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,,,,http://www.bizjournals.com/washington/breaking_ground/2015/09/how-many-confederacy-tied-alexandria-streets-can.html,,38.82824,-77.1365889
1357,0101000020E6100000C99F5EDFBD4853C0999EB0C4036A4340,,39,Pegram Street,,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,,,,http://www.bizjournals.com/washington/breaking_ground/2015/09/how-many-confederacy-tied-alexandria-streets-can.html,,38.82824,-77.1365889
1358,0101000020E6100000C99F5EDFBD4853C0999EB0C4036A4340,,40,Reynolds Street,,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,,,,http://www.bizjournals.com/washington/breaking_ground/2015/09/how-many-confederacy-tied-alexandria-streets-can.html,,38.82824,-77.1365889
1360,0101000020E6100000C99F5EDFBD4853C0999EB0C4036A4340,,42,Rosser Street,,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,,,,http://www.bizjournals.com/washington/breaking_ground/2015/09/how-many-confederacy-tied-alexandria-streets-can.html,,38.82824,-77.1365889
1361,0101000020E6100000C99F5EDFBD4853C0999EB0C4036A4340,,43,Van Dorn Street,,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,,,,http://www.bizjournals.com/washington/breaking_ground/2015/09/how-many-confederacy-tied-alexandria-streets-can.html,,38.82824,-77.1365889
1362,0101000020E6100000C99F5EDFBD4853C0999EB0C4036A4340,,44,Wheeler Avenue,,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,,,,http://www.bizjournals.com/washington/breaking_ground/2015/09/how-many-confederacy-tied-alexandria-streets-can.html,,38.82824,-77.1365889
1363,0101000020E610000084B2953CC35B53C0826F9A3E3BC84240,,38,Lee-Jackson Day,,Richmond,VA,South,Holiday,Holiday / Observances,,Friday preceeding 3rd Monday in Jan,,http://law.lis.virginia.gov/vacode/title2.2/chapter33/section2.2-3300/,Occurs on the Friday preceeding the third Monday in January. State Observed.,37.564308,-77.4337913
1364,0101000020E6100000A52F849CF75453C095D74AE82E094340,,39,Fort A.P. Hill,,Fort A.P. Hill,VA,South,Military Base,Military Base,,1941,,http://www.aphill.army.mil/history.asp,,38.071744,-77.327613
1365,0101000020E6100000D5B6BCCD765553C052222EA5D39D4240,,40,Fort Lee,,Fort Lee,VA,South,Military Base,Military Base,,1917,,http://www.lee.army.mil/about/history.aspx?visitors,,37.2330214,-77.3353762
1366,0101000020E6100000048992358F7C53C0939856F954864240,,41,Fort Pickett,,Fort Pickett,VA,South,Military Base,Military Base,,1942,,http://vko.va.ngb.army.mil/fortpickett/mtc/garrison/history/history.htm,,37.0494682,-77.9462408
1367,0101000020E61000002820370D9B9E53C0AB5AD2510E044340,o,,Stonewall Jackson Statue,Jackson,Charlottesville,VA,South,Monument,Monument,,1921,,http://www.charlottesville.org/departments-and-services/departments-h-z/parks-recreation-/parks-trails/city-parks/jackson-park,,38.031687,-78.4782136
1368,0101000020E6100000CBC1C7BBFE4253C0D5F89683EA664340,,1,Appomatox Confederate Statue,Intersection Of Prince Street And Washington Street In Old Town Alexandria,Alexandria,VA,South,Monument,Monument,,1889,,http://freebeacon.com/politics/democrat-calls-old-town-confederate-memorial-problematic/,,38.8040318,-77.0467977
1369,0101000020E610000039A000E5CA8B54C05117DF066B4C4240,,2,Confederate Soldier Monument,Cumberland Square Park,Bristol,VA,South,Monument,Monument,,1910,,http://www.visitbristoltnva.org/civil-war-in-bristol,http://www.heraldcourier.com/news/statue-moved-to-new-perch-near-cumberland-square-park/article_3125c8a1-f182-570e-bed3-4ab36cb4ffa7.html,36.5970162,-82.1842587
1370,0101000020E6100000E63345259AA353C08F102F9974C64240,,3,Confederate Soldiers of Buckingham County,Anderson Highway,Buckingham,VA,South,Monument,Monument,,1908,,http://www.hmdb.org/marker.asp?marker=21110,,37.5504333,-78.5562833
1371,0101000020E61000006D5C5A68C29E53C019A8E73812044340,,4,Robert Edward Lee Sculpture,2nd Street And East Jefferson Street,Charlottesville,VA,South,Monument,Monument,,1924,,http://www.hmdb.org/Marker.asp?Marker=85955,,38.0318061,-78.4806157
1372,0101000020E61000006D5C5A68C29E53C019A8E73812044340,,5,Lee Oak (Tree),Lee Park,Charlottesville,VA,South,Monument,Monument,,1970,,http://www.charlottesville.org/Index.aspx?page=357,,38.0318061,-78.4806157
1373,0101000020E61000002E4FE78A529953C0DFC325C79DA64240,,5,Virginia Defenders of State Sovereignty Confederate Soldier,Randolph St. And High St.,Farmville,VA,South,Monument,Monument,,1900,,http://collections.si.edu/search/tag/tagDoc.htm?recordID=siris_ari_323598&hlterm=confederate,,37.30169,-78.395663
1374,0101000020E610000075C12A28563B53C0B20FB22C98564240,,6,Confederate Monument,Memorial Park,Franklin,VA,South,Monument,Monument,,1911,,http://www.tidewaternews.com/2015/07/15/local-confederate-monuments-still-standing/,,36.676519,-76.9271336
1375,0101000020E6100000A915A6EFB55D53C00109D4AC7D264340,,7,Confederate Monument,Barton Street And George Street,Fredericksburg,VA,South,Monument,Monument,,2009,,http://www.hmdb.org/marker.asp?marker=39824,Cemetary is a few blocks away,38.3007103,-77.4642295
1376,0101000020E6100000161DDA11985F53C0D2AB014A43274340,,8,The Heights at Smith Run,Cowan Boulevard And Smith Run Walking Trail,Fredericksburg,VA,South,Monument,Monument,,2014,,http://www.hmdb.org/marker.asp?marker=76686,,38.306741,-77.4936566
1377,0101000020E610000086DFF2FDF95D53C0D26F5F07CE254340,,9,Thomas R.R. Cobb Monument and Marker,Sunken Rd.,Fredericksburg,VA,South,Monument,Monument,,1888,,"http://fredericksburgva.us/confederate-brigadier-general-cobb/; http://www.waymarking.com/waymarks/WMC3Z0_Thomas_R_R_Cobb_Fredericksburg_VA",,38.29535,-77.4683833
1378,0101000020E61000009D52149E065D53C0E8908AB5AED44240,,10,J.E.B. Stuart Memorial,Telegraph Rd.,Glen Allen,VA,South,Monument,Monument,,1888,,"Geographic Names Information System, USGS; http://visithenrico.com/experience-henrico/history/historical-sites/jeb-stuart-monument",,37.6615817,-77.4535289
1379,0101000020E6100000CD1A61F6575853C0835CF3F45BE24240,,11,Confederate Monument,Old Courthouse,Hanover,VA,South,Monument,Monument,,1914,,"http://hanoverhistorical.org/monument.html; http://www.pamunkeylibrary.org/monument.htm; https://en.wikipedia.org/wiki/Hanover_Courthouse,_Virginia",,37.7684313,-77.3803688
1380,0101000020E6100000938E72309B5253C089D2DEE00BA74240,,12,Confederate Memorial,West Randolph Road And West Cawson Street,Hopewell,VA,South,Monument,Monument,,1949,,http://www.waymarking.com/waymarks/WM848G_Confederate_Memorial_Hopewell_VA,,37.30505,-77.290722
1381,0101000020E61000005F9F94A4468554C0C4B2994352734240,,13,Confederate Monument,Church Ave. & Main St.,Lebanon,VA,South,Monument,Monument,,1914,,http://collections.si.edu/search/tag/tagDoc.htm?recordID=siris_ari_328155&hlterm=confederate,,36.900948,-82.0824367
1382,0101000020E610000050752387E3DB53C06F00EC9227E54240,,14,Stonewall Jackson Monument and Arch,Virginia Military Institute,Lexington,VA,South,Monument,Monument,,Unknown,,http://www.waymarking.com/waymarks/WMH5M_Thomas_Jonathan_Stonewall_Jackson,"""Each time a new cadet leaves the barracks through that arch, he salutes the statue of Jackson. Cadets entering the arch see inscribed in bronze letters the maxima Jackson wrote in a composition book in which he made notes during his own cadet days at West Point: ""You may be whatever you resolve to be."""" http://www.vmi.edu/content.aspx?id=13243",37.7902702,-79.4357622
